EJER;CCAA;PROV;SEXO;NACIONALIDAD;MODELO;M100_1;M100_2;M100_3;M100_4;M100_5;M100_6;M100_7;M100_8;M100_9;M100_10;M100_11;M100_12;M100_13;M100_14;M100_15;M100_16;M100_17;M100_18;M100_19;M100_20;M100_21;M100_22;M100_23;M100_24;M100_25;M100_26;M100_27;M100_28;M100_29;M100_30;M100_31;M100_32;M100_33;M100_34;M100_35
2022;7;24;2;1;100;34128546,540000;18856840,540000;61524,910000;13964,130000;97105,550000;149005,080000;1730861,400000;787360,230000;63362,060000;624305,140000;291175,450000;22735219,660000;346618,670000;23081838,330000;21857438,050000;339921,910000;22063811,380000;22981750,000000;17001000,000000;5151000,000000;30250,000000;799500,000000;1474189,760000;1427703,370000;2901893,130000;45050,980000;0,000000;15188,960000;74312,200000;2756131,560000;-232749,870000;-621533,630000;519620,270000;3192;3028
2022;7;24;1;0;100;3135557061,650000;2637694845,240000;78434106,640000;781072,530000;33098176,230000;34112691,700000;187810098,930000;18404727,420000;27006636,950000;5239126,140000;82297537,490000;2983376773,100000;152769191,020000;3136145964,120000;2870059608,900000;152459489,150000;3018139367,260000;1005045483,330000;807188900,000000;92694700,000000;1152883,330000;104009000,000000;293570890,170000;284333057,570000;577903947,740000;11387190,950000;78999,700000;3016511,990000;3941479,180000;559586588,660000;5550244,900000;-2849375,560000;9922794,260000;155543;128950
2022;7;24;1;1;100;70072100,080000;50758068,980000;194631,430000;6089,170000;136647,030000;184874,280000;4071726,890000;954531,230000;25158,780000;522215,300000;647821,740000;57214534,530000;842593,210000;58057127,740000;53729789,380000;836849,590000;54405579,480000;32526500,000000;23436900,000000;7508850,000000;17750,000000;1563000,000000;4176148,300000;4045468,980000;8221617,280000;124698,280000;0,000000;26165,120000;181964,520000;7828193,270000;-927607,660000;-1206559,770000;502452,140000;5161;4124
2022;2;22;2;0;100;994787557,880000;774433745,300000;23873002,790000;866669,330000;10802637,890000;28846414,870000;54842105,860000;5445090,300000;8408684,390000;2696464,310000;41501646,000000;897190638,950000;62911141,230000;960101780,180000;882736332,510000;62828143,240000;944747630,850000;372302341,660000;297614100,000000;46861050,000000;573691,660000;27253500,000000;85890915,930000;86543354,750000;172434270,680000;3638883,030000;33262,900000;1658969,800000;299591,860000;166942300,340000;13152056,350000;8224768,920000;7284996,200000;50560;49245
2022;2;22;2;1;100;57796231,040000;32256546,880000;198550,050000;31615,880000;100819,210000;281597,340000;2719062,730000;556132,200000;84891,820000;294557,080000;443101,150000;36362040,910000;656253,990000;37018294,900000;35417144,620000;650673,130000;36022745,900000;32893875,000000;25113450,000000;7210200,000000;51225,000000;519000,000000;2123659,600000;2136063,930000;4259723,530000;107192,260000;0,000000;24954,320000;9685,770000;4114445,890000;-424813,230000;-1001708,180000;802865,330000;4615;4501
2022;2;22;1;0;100;1449019949,230000;1217857764,270000;41775517,520000;1836566,420000;13263123,990000;32738534,890000;136814168,990000;6328371,120000;33675438,900000;4391078,650000;67417971,700000;1468400395,080000;104518963,960000;1572919359,040000;1423387702,350000;104350011,400000;1525805508,870000;467289041,230000;374848000,000000;53600000,000000;933541,630000;37907499,600000;152247330,680000;154041643,490000;306288974,170000;5511534,270000;178430,230000;1745433,960000;490600,920000;298303784,190000;27017430,370000;23434004,500000;5105091,860000;69710;60531
2022;2;22;1;1;100;129603251,070000;93914592,630000;225014,310000;36089,480000;127370,690000;259953,300000;6422934,800000;865892,590000;38451,120000;440643,370000;224897,730000;102122661,620000;457269,630000;102579931,250000;97823143,170000;454509,700000;98139541,070000;57584500,000000;40627850,000000;15817150,000000;61000,000000;1078500,000000;6575398,800000;6620728,410000;13196127,210000;232151,960000;2347,580000;34780,720000;28904,920000;12867375,940000;-1489520,920000;-1857816,450000;931748,100000;8458;7281
2022;77;99;2;1;100;20108064,940000;11133507,480000;207529,260000;14134,000000;86464,230000;624823,590000;1174811,870000;914940,810000;1573,510000;332466,940000;642396,770000;14313929,070000;848732,160000;15162661,230000;13433458,410000;848169,350000;14266368,970000;22559175,000000;12862250,000000;7924000,000000;20925,000000;1752000,000000;1099251,230000;1099251,230000;2198502,460000;14080,140000;771688,360000;8393,120000;0,000000;1393642,390000;-33146,200000;-388887,350000;776491,170000;2515;2287
2022;77;99;1;1;100;47766407,190000;30315550,250000;402870,510000;9868,920000;214008,010000;636587,460000;3521676,340000;4014324,340000;212,530000;518644,130000;2421726,640000;39334246,240000;2796456,430000;42130702,670000;35741578,750000;2787301,200000;38483689,390000;41706500,000000;22994450,000000;15737900,000000;25150,000000;2949000,000000;2510784,980000;2510784,980000;5021569,960000;39230,960000;1850474,560000;11045,900000;0,000000;3099458,920000;-62953,840000;-613925,190000;1693371,320000;5327;4088
2022;77;99;1;0;100;1118888889,170000;966465513,200000;30661385,130000;401545,390000;11623716,980000;22237552,600000;63445981,060000;14190586,310000;145426,410000;2678836,540000;30039117,680000;1085454077,500000;58570682,840000;1144024760,340000;1046920088,340000;58491883,400000;1104898293,320000;342944808,330000;224581450,000000;73061900,000000;429458,330000;44872000,000000;119066148,520000;118938889,590000;238005038,110000;3724278,090000;134517073,980000;974831,620000;0,000000;98825656,530000;-4960844,070000;-10108882,310000;10880899,900000;47836;38209
2022;77;99;2;0;100;652627142,410000;524111972,030000;17791630,260000;262225,330000;8109105,550000;17501008,010000;23204865,060000;7299387,540000;158098,380000;1714792,860000;21531255,570000;584595468,130000;38332476,640000;622927944,770000;575263215,740000;38305444,330000;613383456,930000;245208712,490000;166044850,000000;47618150,000000;356962,490000;31188750,000000;61567801,560000;61555769,460000;123123571,020000;2393472,540000;70157888,600000;798315,880000;0,000000;49817731,170000;-2742036,190000;-6708529,110000;7324675,710000;30070;28715
2022;8;45;2;1;100;116936902,620000;67668467,490000;287743,820000;21942,030000;359475,970000;511008,290000;4742936,490000;3546012,510000;52267,070000;538734,290000;1208362,400000;77846175,970000;1473749,070000;79319925,040000;74998244,140000;1464814,850000;76018036,940000;73271566,660000;52610700,000000;18701150,000000;162716,660000;1797000,000000;4830905,840000;4830905,840000;9661811,680000;253275,520000;0,000000;60880,220000;420784,050000;8994255,490000;-1210391,060000;-2534641,090000;1985282,910000;10019;9437
2022;8;45;1;0;100;4388343122,060000;3600157450,450000;89280759,220000;1672020,870000;51414317,290000;53871196,190000;280054937,810000;29315253,380000;34477757,410000;7962891,280000;134953821,860000;4091011474,230000;214695444,180000;4305706918,410000;3910502870,640000;214261131,210000;4118096591,640000;1494406099,990000;1149834150,000000;221192100,000000;1540849,990000;121839000,000000;386898786,110000;386616045,750000;773514831,860000;23383965,360000;222799,190000;4234218,410000;16249200,720000;731289940,370000;300084,990000;-13163461,870000;20496905,170000;235446;189786
2022;8;45;1;1;100;236858174,890000;164975624,720000;295032,510000;12428,930000;547128,620000;556734,840000;16503436,450000;5755147,810000;96995,940000;855926,790000;1265262,590000;190018127,470000;1547854,060000;191565981,530000;175815451,860000;1538042,920000;176442691,660000;128287200,000000;84791700,000000;39992200,000000;173300,000000;3330000,000000;11609638,000000;11609638,000000;23219276,000000;516733,750000;9038,320000;109847,360000;970620,960000;21782873,570000;-4319084,260000;-5629949,030000;2793324,670000;19579;15188
2022;8;45;2;0;100;2661792754,440000;1987374962,210000;36662634,390000;978718,290000;33959610,020000;46497167,260000;106387255,480000;13751168,580000;12333362,580000;6328549,520000;90090980,430000;2223394620,550000;122488568,960000;2345883189,510000;2186027091,170000;122323071,620000;2305567502,060000;1076164605,820000;830013300,000000;175715950,000000;1449455,820000;68985900,000000;201002230,760000;200949050,170000;401951280,930000;13664970,100000;75666,260000;3295490,780000;9182678,350000;377484819,000000;6892677,200000;-8352849,220000;24173458,810000;146350;141462
2022;7;49;2;1;100;11798787,070000;6503001,350000;24643,990000;0,000000;24017,860000;22908,150000;325268,470000;248604,860000;48404,490000;166573,210000;6315,000000;7350277,270000;31555,630000;7381832,900000;7132536,430000;31421,490000;7134375,270000;7621450,000000;5702950,000000;1663500,000000;12000,000000;243000,000000;454464,770000;441298,070000;895762,840000;15502,070000;0,000000;5366,940000;16655,130000;856657,540000;-117898,390000;-246229,690000;171195,440000;1047;1017
2022;7;49;2;0;100;671353013,350000;498561178,870000;11254345,060000;258183,290000;10297668,130000;13237198,590000;30028302,560000;4980220,010000;3757440,960000;1848427,270000;17985797,600000;569392333,470000;27911579,340000;597303912,810000;559827459,120000;27848586,960000;586966574,960000;281614100,000000;228251500,000000;28926350,000000;307250,000000;24129000,000000;50728778,130000;49129155,570000;99857933,700000;2230922,460000;31446,960000;865376,700000;767604,690000;96101748,770000;3221355,660000;483613,540000;3891544,300000;38712;37195
2022;7;49;1;0;100;942898163,450000;753681061,000000;19322416,580000;333729,020000;14389568,320000;15144803,250000;77176359,760000;8855990,670000;16995037,020000;2496267,600000;24872904,830000;908556258,850000;41567185,530000;950123444,380000;865583260,910000;41413699,070000;904936466,180000;375784997,500000;304545400,000000;32769600,000000;405997,500000;38064000,000000;81697745,500000;79190006,330000;160887751,830000;3524619,680000;207664,190000;885267,260000;1167428,870000;155268398,100000;3399711,020000;756694,690000;3317360,150000;58884;47921
2022;7;49;1;1;100;18253364,710000;12344477,420000;18245,390000;2133,780000;25862,770000;141201,280000;1334018,480000;274369,060000;29871,760000;127483,840000;25081,360000;14324133,080000;43344,010000;14367477,090000;13503748,580000;42542,230000;13387395,330000;9493500,000000;6755050,000000;2348450,000000;6000,000000;384000,000000;914706,650000;886321,560000;1801028,210000;23741,110000;629,000000;3800,860000;47892,810000;1717888,290000;-159073,490000;-254513,080000;198739,570000;1449;1197
2022;3;33;2;1;100;75943717,080000;44328552,690000;1183234,150000;15927,240000;228806,300000;789790,850000;6319629,210000;2641425,170000;48095,800000;1589754,060000;1318379,600000;56644276,380000;2465569,470000;59109845,850000;54578929,230000;2456376,170000;56768010,300000;51152400,000000;38180500,000000;11253300,000000;83600,000000;1635000,000000;4428764,570000;4520117,470000;8948882,040000;137774,660000;7060,780000;74617,520000;512338,560000;8111261,050000;96367,740000;-627566,630000;998545,810000;7170;6793
2022;3;33;1;0;100;7938046826,970000;6857033437,680000;165873861,560000;3343128,980000;58594010,740000;94111556,110000;434500383,750000;47086193,230000;10387466,880000;24053456,940000;214527321,720000;7613076384,010000;360074972,010000;7973151356,020000;7322723731,190000;359013702,010000;7673463969,070000;2307315016,650000;1815026400,000000;206000600,000000;3595266,650000;282692750,000000;783543320,960000;794392071,250000;1577935392,210000;27124359,410000;762912,170000;8040545,020000;17747168,240000;1524047899,250000;6213686,560000;-16955669,610000;26888702,880000;357259;289147
2022;3;33;1;1;100;136852657,130000;101530447,620000;3000341,640000;56469,750000;324604,830000;854644,250000;16166289,530000;3029540,750000;20715,620000;1174636,430000;19719978,440000;124555422,500000;22593202,730000;147148625,230000;118792456,920000;22563255,580000;140908237,050000;62359300,000000;46745750,000000;13289550,000000;74000,000000;2250000,000000;13325645,940000;13575025,880000;26900671,820000;250885,180000;5797,760000;85161,520000;1053697,420000;25192313,290000;4056569,450000;3536813,860000;770347,210000;9895;8249
2022;3;33;2;0;100;4904610796,050000;3868525371,300000;109881593,550000;2048461,870000;49287911,170000;105901848,780000;215287007,080000;34128464,530000;5993606,480000;22645635,230000;193423226,580000;4367190325,820000;289591368,960000;4656781694,780000;4300012527,760000;289129381,420000;4583972819,280000;1845252999,990000;1456649700,000000;193005650,000000;2652399,990000;192945250,000000;426996928,870000;432705802,960000;859702731,830000;17995890,950000;66815,060000;7696176,680000;14873660,350000;821351041,730000;41602860,020000;21272081,320000;27364242,790000;248587;239826
2022;17;26;2;0;100;1555213528,860000;1212810532,390000;59166103,830000;1006308,050000;22350116,360000;32732821,670000;69176057,810000;9695263,920000;8532885,860000;3294001,680000;96482733,090000;1376286339,480000;149446690,720000;1525733030,200000;1354698720,030000;149309076,010000;1502973580,470000;567787095,830000;455549500,000000;71828050,000000;687045,830000;39722500,000000;140920275,500000;139388564,920000;280308840,420000;7200056,020000;31398,170000;2570320,610000;819515,830000;270066005,870000;21981770,570000;16636336,020000;9088597,190000;77773;75752
2022;17;26;2;1;100;78643095,610000;45873828,420000;195405,770000;3388,520000;149195,800000;201003,420000;2937261,530000;1468080,380000;98942,610000;417023,950000;757102,540000;51274920,860000;962203,270000;52237124,130000;49466780,960000;961447,650000;50257933,620000;46798900,000000;34196400,000000;11353700,000000;102800,000000;1146000,000000;2856156,660000;2777088,960000;5633245,620000;186150,980000;5508,160000;42762,080000;72792,270000;5318089,210000;-741274,300000;-1397239,240000;1069102,590000;6467;6133
2022;17;26;1;0;100;2224687412,030000;1885320466,990000;89982102,430000;1125882,160000;26480329,440000;31809398,960000;154281654,130000;13320761,470000;28822893,210000;4677539,590000;141327345,240000;2173277394,060000;221084124,180000;2394361518,240000;2108349394,840000;220724651,900000;2326776546,530000;671424904,140000;538991000,000000;77417000,000000;679654,140000;54337250,000000;238157812,010000;237572627,270000;475730439,280000;10075394,510000;152691,890000;2822125,170000;1027900,510000;461799461,000000;37429250,250000;32905954,410000;6388331,240000;101810;87885
2022;17;26;1;1;100;166413946,060000;121636535,250000;482881,580000;2352,000000;233045,600000;303277,140000;8393416,890000;2064443,150000;354898,650000;417726,540000;515899,540000;133590372,560000;966618,830000;134556991,390000;126096634,570000;966027,170000;126836928,220000;76472975,000000;52554600,000000;21934300,000000;110575,000000;1873500,000000;9443557,050000;9395091,820000;18838648,870000;361990,720000;5116,180000;63207,560000;119905,890000;18296109,680000;-1732145,700000;-2374568,550000;1418625,620000;11650;9414
2022;12;27;2;1;100;23040023,330000;10834480,930000;191457,390000;27080,360000;55792,600000;181711,410000;1391141,860000;401559,610000;36800,220000;143189,990000;395648,500000;13293988,930000;586288,120000;13880277,050000;12789256,200000;584596,920000;13295596,570000;17729550,000000;12871100,000000;4330350,000000;16600,000000;511500,000000;737923,150000;697045,370000;1434968,520000;11383,180000;0,000000;11528,620000;19069,520000;1376162,020000;-78992,170000;-407251,810000;437471,270000;2403;2294
2022;12;27;2;0;100;1464289899,360000;1094158526,040000;19344107,050000;1238797,150000;17402845,640000;29805385,400000;67185171,810000;8394086,090000;12440085,780000;3685461,720000;48606976,830000;1263534241,720000;66227329,520000;1329761571,240000;1242771607,850000;66089236,690000;1306662202,130000;602632612,490000;482140300,000000;60572150,000000;2809662,490000;57110500,000000;115440380,900000;110652488,800000;226092869,700000;3247268,510000;49883,520000;1575254,460000;780357,440000;220644582,240000;12814267,000000;4499209,180000;10706545,460000;82308;79075
2022;12;27;1;1;100;47914418,940000;32928712,530000;121358,310000;1613,620000;48310,740000;112195,770000;3377549,400000;424092,870000;4694,820000;91494,980000;115927,280000;37127878,830000;229459,030000;37357337,860000;35382786,980000;227363,680000;35515353,650000;24411300,000000;17879600,000000;5870750,000000;27950,000000;633000,000000;2474100,220000;2338040,970000;4812141,190000;26835,360000;90,000000;11814,780000;64306,210000;4666470,960000;-571964,630000;-834388,920000;424288,720000;3766;3187
2022;12;27;1;0;100;1845809446,320000;1499725869,600000;37635542,230000;1516172,160000;18763258,550000;28237849,570000;151000196,900000;10256073,030000;16445363,900000;5383624,650000;59111510,420000;1771775424,440000;92781751,610000;1864557176,050000;1715591511,290000;92601449,120000;1804222805,830000;664021809,970000;533733650,000000;59481200,000000;3868059,970000;66938900,000000;171861494,580000;165145354,470000;337006849,050000;4069042,700000;111168,850000;1437995,370000;1034276,550000;330429028,230000;15586882,590000;8521034,460000;7990019,180000;99050;86540
2022;7;47;1;1;100;114266415,990000;80286323,300000;4580295,840000;2328,000000;169271,270000;225536,370000;8462478,050000;1466888,220000;42391,350000;825737,690000;2352678,830000;92279974,310000;6905019,080000;99184993,390000;87742842,920000;6899218,270000;94368288,270000;51917350,000000;37866050,000000;12729000,000000;53300,000000;1269000,000000;8333398,490000;8042091,270000;16375489,760000;209065,370000;14482,960000;53403,160000;342683,270000;15722517,380000;-325069,800000;-741707,510000;778956,880000;8059;6771
2022;7;47;2;0;100;2777812165,750000;2189405587,760000;68907569,540000;605327,500000;29772644,010000;57313346,510000;110700225,120000;9266576,710000;5459339,380000;6557329,950000;96508192,160000;2430197039,790000;157794150,310000;2587991190,100000;2394859608,620000;157630827,190000;2550328779,090000;974353050,000000;781283000,000000;120670450,000000;849600,000000;71550000,000000;243418705,680000;236258578,610000;479677284,290000;12358014,910000;115285,180000;4971186,860000;4003657,120000;458812346,280000;16628791,540000;5452394,590000;16731796,040000;133426;130306
